,uuid,creditCode,regNo,orgCodes,entStatus,regCap,frName,industryPhyName,esDate,opFrom,opTo,regOrgProvince,regOrg,entType,entName,dom,opScope,approvedTime,phoneNumber,email,oldName,validTime,industryLargeName,industryMiddleName,county,industryType,createTime,updateTime,isDeleted,state,city,website
221,cf250376-d842-11e9-80c9-fa163e3115c2,91420100177701670K,420100000014150,177701670,存续（在营、开业、在册）,43105.389100万元人民币,陈平,制造业,1994-05-09,1994-05-09,2025-01-01,湖北省,武汉市市场监督管理局,股份有限公司(上市),马应龙药业集团股份有限公司,湖北省武汉市武昌南湖周家湾100号,中西药制造；企业经营本企业自产产品及相关技术的出口业务；经营本企业生产、科研所需的原辅材料、机械设备、仪器仪表、零配件及相关技术的进口业务；经营本企业的进料加工和“三来一补”业务；药用包装材料、化妆品、中药制药机械制造、加工、销售；汽车货运；食品（含保健食品）、第一、二类医疗器械、家庭用品、电子产品、日用品、卫生用品、消毒产品的生产及销售。（依法须经审批的项目，经相关部门审批后方可开展经营活动）,2017-07-05,027-87291611,stock@myl1582.com,,2025-01-01,医药制造业,化学药品制剂制造,武昌区,大健康,2019-09-16 13:28:27,2019-09-16 13:28:27,0,1,武汉市,www.mayinglong.cn
222,cf7c4923-d842-11e9-80c9-fa163e3115c2,91220501244575134M,220500000001247,244575134,存续（在营、开业、在册）,96649.470700万人民币,战红君,科学研究和技术服务业,1993-02-26,1993-02-26,,吉林省,通化市工商行政管理局,股份有限公司(上市、自然人投资或控股),通化金马药业集团股份有限公司,吉林省通化市二道江区金马路999号,合剂、颗粒剂、硬胶囊剂、片剂、小容量注射剂、口服溶液剂、糖浆剂、栓剂、丸剂（浓缩丸、糊丸）；中药材的种植、研究；中药饮片、药品、保健品的研发、销售；医疗器械的研究、开发；医疗项目投资；进出口贸易。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,2019-07-02,0435-3910258,thjmjt@163.com,通化金马药业股份有限公司,长期,研究和试验发展,医学研究和试验发展,二道江区,大健康,2019-09-16 13:28:27,2019-09-16 13:28:27,0,1,通化市,http://www.thjm.cn/
223,cfe1ffa1-d842-11e9-80c9-fa163e3115c2,91360000158307408H,360000110004725,158307408,存续（在营、开业、在册）,42000.000000万人民币,卢小青,制造业,1996-09-18,1996-09-18,,江西省,江西省市场监督管理局,股份有限公司(上市、国有控股),江中药业股份有限公司,江西省南昌市高新区火炬大道788号,硬胶囊剂、原料药（蚓激酶）、糖浆剂、片剂（A线、B线、D线、E线、F线、G线）、颗粒剂、口服液、膏滋剂(含中药前处理及提取）的生产及销售(许可证有效期至2020年12月31日)；糖类、巧克力和糖果（糖果），饮料的生产和销售（凭许可证经营）；保健食品的生产和销售（以上经营项目凭许可证经营）；皮肤粘膜卫生用品（卫生湿巾）的生产销售（卫生许可证的有效期至2018年9月21日）；农副产品收购（粮食收购除外）；国内贸易及生产加工，国际贸易；研发服务、技术转让服务、技术咨询服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动）,2019-01-10,0791-88164183,css@jzjt.com,,长期,医药制造业,中成药生产,,大健康,2019-09-16 13:28:28,2019-09-16 13:28:28,0,1,南昌市,https://shenlingcao.tmall.com
224,d0302806-d842-11e9-80c9-fa163e3115c2,9153010062260401XJ,530100400001412,62260401X,存续（在营、开业、在册）,40050.000000万人民币,樊献俄,制造业,1996-09-16,1996-09-16,,云南省,昆明市工商行政管理局,股份有限公司(台港澳与境内合资、上市),昆明龙津药业股份有限公司,云南省昆明市高新技术开发区科高路2188号,开发、研究、生产、销售中、西医药（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2016-07-26,0871-68520866,kmljyy@vip.sina.com,,长期,医药制造业,化学药品制剂制造,,大健康,2019-09-16 13:28:28,2019-09-16 13:28:28,0,1,昆明市,http://www.longjin.com.cn/
225,7f960417-d850-11e9-80c9-fa163e3115c2,91500102208507353E,20850541-1,208507353,存续(在营、开业、在册),55689.074400万,李阳春,房地产业,1979-11-26,1979-11-26,,重庆市,重庆市涪陵区市场监督管理局,股份有限公司(上市公司),重庆太极实业（集团）股份有限公司,重庆市涪陵区太极大道1号,加工、销售：中成药、西药；以下限分支机构经营：销售副食品及其他食品、汽车二级维护及其以下作业、包装装潢及其他印刷、住宿；保健用品加工、销售；医疗器械销售（仅限I类）；医疗包装制品加工；百货、五金、交电、化工（不含化学危险品）、工艺美术品（不含金银首饰）、机械设备、建筑材料销售(不含危险化学品和木材)销售；机械零部件加工；中草药种植；水产养殖(国家有专项规定的除外)；商品包装；旅游开发；房地产开发（取得相关行政许可后方可执业）；自有房屋、土地出租；贸易经纪与代理［以上范围法律、法规禁止经营的不得经营；法律、法规规定应经审批而未获审批前不得经营］＊＊,2019-07-19,72800072,tjzq@taiji.com,,长期,房地产业,房地产开发经营,涪陵区,大健康,2019-09-16 15:06:26,2019-09-16 15:06:26,0,1,重庆市,
226,d0cf6497-d842-11e9-80c9-fa163e3115c2,91430900MA4L101B51,430900000005212,MA4L101B5,存续（在营、开业、在册）,50320.000000万人民币,刘令安,制造业,1998-01-21,1998-01-21,,湖南省,益阳市市场监督管理局,其他股份有限公司(上市),湖南汉森制药股份有限公司,益阳市银城南路,大容量注射剂、小容量注射剂、片剂、硬胶囊剂、颗粒剂、丸剂（蜜丸、水蜜丸、水丸）、酊剂、煎膏剂、糖浆剂、口服液（含中药提取）（许可证有效期至2020年12月31日止）；生物制品的研发、生产与销售；医疗卫生投资与经营。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2019-07-08,0737-6351079,furenhui123@126.com,,长期,医药制造业,化学药品制剂制造,,大健康,2019-09-16 13:28:29,2019-09-16 13:28:29,0,1,益阳市,http://www.hanenzy.com/
227,d1200c56-d842-11e9-80c9-fa163e3115c2,91140400729655415C,140421100000376,729655415,存续（在营、开业、在册）,103305.466000万,李安平,制造业,1995-11-15,1995-11-15,2025-11-14,山西省,长治市市场监督管理局,股份有限公司(上市、自然人投资或控股),山西振东制药股份有限公司,山西省长治县光明南路振东科技园,药品生产：原料药（比卡鲁胺、甘草酸二胺、帕米磷酸二钠、美司钠、盐酸法舒地尔、硫酸氢氯吡格雷、羟苯磺酸钙、瑞格列奈、苹果酸阿莫曲坦）、抗肿瘤类原料药（盐酸伊立替康、盐酸托泊替康、盐酸尼莫司汀、盐酸吉西他滨、雷替曲塞、奥沙利铂、依西美坦、卡莫氟、来曲唑、盐酸米托蒽醌、异环磷酰胺、硫酸长春地辛、卡培他滨、达沙替尼、硼替佐米）、小容量注射剂（含抗肿瘤药）、冻干粉针剂（含抗肿瘤药）、片剂（含抗肿瘤药）、硬胶囊剂（含抗肿瘤药）、颗粒剂、散剂、中药提取生产制造。消杀剂系列产品、卫生用品销售；食品经营：保健品（仅限分支机构经营）；新药品开发（仅限研究）；货物进出口；道路货物运输；房屋租赁。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2019-01-28,0355-8096028,bgs@zdjt.com,,2025-11-14,医药制造业,化学药品原料药制造,长治县,大健康,2019-09-16 13:28:30,2019-09-16 13:28:30,0,1,长治市,www.zdjt.com
228,d178d4e0-d842-11e9-80c9-fa163e3115c2,914100006144026968,410000100020652,614402696,存续（在营、开业、在册）,58644.913800万,熊伟,制造业,1999-04-18,1999-04-18,2020-04-17,河南省,河南省市场监督管理局,其他股份有限公司(上市),河南羚锐制药股份有限公司,河南省新县将军路666号,药品、保健用品、保健食品、消毒用品、医疗器械的生产、销售（凭证）；糖果、调味品、营养食品、食品添加剂的制造、销售；饮料制造、销售；体育用品制造、销售；日用化学产品(不含易燃、易爆危险品)制造、销售；日用杂品制造、销售；新产品、新技术的研究、开发与技术服务；自营本企业自产产品及相关技术的出口业务；自营本企业生产、科研所需的原辅材料、机械设备、仪器仪表、零配件及相关技术的进口业务；进料加工，“三来一补”；信息咨询服务；对房地产、技术贸易、文化教育、广告及宾馆行业的投资。,2019-06-03,0376-2973599,gsbgs@lingrui.com,,2020-04-17,医药制造业,化学药品原料药制造,新县,大健康,2019-09-16 13:28:31,2019-09-16 13:28:31,0,1,信阳市,http://www.lingrui.com
229,d1c5e154-d842-11e9-80c9-fa163e3115c2,91310000630948912G,310226000171574,630948912,存续（在营、开业、在册）,107149.380000万人民币,穆竟伟,制造业,2000-04-12,2000-04-12,,上海市,上海市工商行政管理局,股份有限公司(上市、自然人投资或控股),上海凯宝药业股份有限公司,上海市工业综合开发区程普路88号,药品生产（小容量注射剂、片剂、硬胶囊剂、颗粒剂、合剂、丸剂（滴丸）、中药提取车间），农副产品收购。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,2000-04-12,021-37572030-8008,kbyydmb@126.com,,长期,医药制造业,中药饮片加工,,大健康,2019-09-16 13:28:31,2019-09-16 13:28:31,0,1,,www.xykb.com
230,d2163a4f-d842-11e9-80c9-fa163e3115c2,91520000709667830M,520000000052373,709667830,存续（在营、开业、在册）,79192.740000万,窦啟玲,制造业,1995-06-12,1995-06-12,,贵州省,贵州省市场监督管理局,其他股份有限公司(上市),贵州益佰制药股份有限公司,贵州省贵阳市云岩区白云大道２２０－１号,法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可（审批）的，市场主体自主选择经营。（硬胶囊剂、小容量注射剂（含中药提取）、片剂、颗粒剂、糖浆剂、冻干粉针剂（含中药提取）、合剂、滴丸剂、煎膏剂、酊剂、口服溶液剂、贵州省安顺市平坝县新艺厂内：中药提取；本企业和本企业成员企业自产产品及相关技术的出口业务（国家限定公司经营或禁止进出口的商品除外）；经营本企业和本企业成员企业生产、科研所需的原辅材料、机械设备、仪器仪表、零配件及相关技术的进口业务（国家限定公司经营或禁止进口的商品除外）；经营本企业的进料加工和“三来一补”业务；中药材种植及养殖项目投资；农产品销售；中药材市场信息咨询服务；保健食品研发及信息咨询服务。）,2015-12-01,0851-84716781,2128399076@qq.com,,长期,医药制造业,中成药生产,云岩区,大健康,2019-09-16 13:28:32,2019-09-16 13:28:32,0,1,贵阳市,http://www.gzcci.com
231,d2695e19-d842-11e9-80c9-fa163e3115c2,914302007121024513,18429894-7,712102451,存续（在营、开业、在册）,41850.711700万人民币,江端预,批发和零售业,1993-08-13,1993-08-13,,湖南省,株洲市工商行政管理局,其他股份有限公司(上市),株洲千金药业股份有限公司,湖南省株洲市天元区株洲大道801号,片剂、颗粒剂、丸剂（水丸、浓缩丸、蜜丸、水蜜丸，含中药提取）、硬胶囊剂、糖浆剂、茶剂、酒剂、凝胶剂（含中药提取）、栓剂、抗（抑）菌制剂（液体）净化生产；上述商品的进出口业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2018-09-10,0371-22492124,qianjin@cnqjyy.com,,长期,批发业,医药及医疗器材批发,天元区,大健康,2019-09-16 13:28:32,2019-09-16 13:28:32,0,1,株洲市,www.cnqjyy.com
232,d2b556dc-d842-11e9-80c9-fa163e3115c2,91310000607228626G,310000400017887,607228626,存续（在营、开业、在册）,53407.162800万人民币,张涛涛,租赁和商务服务业,1992-07-22,1992-07-22,,上海市,上海市市场监督管理局,股份有限公司(中外合资、上市),上海神奇制药投资管理股份有限公司,上海市浦东新区上川路995号,在国家法律允许和政策鼓励的范围内进行投资管理（以医药领域为主）。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,1992-07-22,021-53750015,shanghaiys@126.com,,长期,商务服务业,企业管理服务,浦东新区,大健康,2019-09-16 13:28:33,2019-09-16 13:28:33,0,1,上海市,www.gzsq.com
233,d307223a-d842-11e9-80c9-fa163e3115c2,91430000183855019M,430000000017049,183855019,存续（在营、开业、在册）,43782.272000万人民币,张庆华,制造业,1997-10-13,1997-10-13,,湖南省,湖南省市场监督管理局,股份有限公司(上市、自然人投资或控股),湖南方盛制药股份有限公司,长沙市河西麓谷麓天路19号,酊剂（外用、含中药提取）、片剂（含头孢菌素类）、硬胶囊剂（含头孢菌素类）、颗粒剂（含头孢菌素类）、口服混悬剂（头孢菌素类）、散剂（含中药提取）、栓剂、粉针剂（头孢菌素类）、丸剂、小容量注射剂、原料药的生产、经营；教学用模型及教具的生产、销售；中药材经营；市场营销策划服务；自营和代理各类商品和技术的进出口。(依法须经批准的项目，经相关部门批准后方可开展经营活动),2019-08-05,0731-88997188,kf@fangsheng.com.cn,,长期,医药制造业,化学药品原料药制造,,大健康,2019-09-16 13:28:33,2019-09-16 13:28:33,0,1,长沙市,www.fangsheng.com.cn/
234,d36d0eba-d842-11e9-80c9-fa163e3115c2,914405007229411602,440500000000755,722941160,在营（开业）企业,76677.320000万人民币,柯少彬,制造业,2000-03-25,2000-03-25,,广东省,广东省汕头市工商行政管理局,其他股份有限公司(上市),广东太安堂药业股份有限公司,汕头市金园工业区11R2－2片区第1、2座,药品生产；药品经营；保健食品生产；保健食品销售；药品研究开发；中药材收购；化妆品、消毒剂、卫生用品的生产、销售；货物进出口，技术进出口经营）；第一厂外车间（地址：汕头市金平区月浦南工业区）药品生产，药品经营；第二厂外车间（地址：汕头市揭阳路28号）药品生产，药品经营。,2019-01-10,0754-88116065,gdtaiantang@126.com,,长期,医药制造业,化学药品原料药制造,11R2-2片区,大健康,2019-09-16 13:28:34,2019-09-16 13:28:34,0,1,汕头市,http://www.pibao.cn/
235,d3c27b43-d842-11e9-80c9-fa163e3115c2,91620000712762468N,620000000016708,712762468,存续（在营、开业、在册）,51065.700000万人民币,石爱国,制造业,2000-06-28,2000-06-28,2050-06-28,甘肃省,甘肃省工商行政管理局,股份有限公司(上市),兰州佛慈制药股份有限公司,甘肃省兰州市兰州新区华山路2289号,中成药、西药、中药饮片(生产地址及范围详见药品生产许可证）及包装品的生产、批发零售；中药材种植、收购、加工、销售；自有资产投资、租赁、转让、收益；利用自有显示屏发布自产药品广告；自营和代理各类商品和技术进出口（国家限制和禁止的项目除外）；热力生产与供应.(依法须经批准的项目，经有关部门批准后方可经营)。,2018-12-25,0931-8362889,lzfc@public.lz.gs.cn,,2050-06-28,医药制造业,中成药生产,,大健康,2019-09-16 13:28:34,2019-09-16 13:28:34,0,1,兰州市,http://www.fczy.com
236,d41b1ecd-d842-11e9-80c9-fa163e3115c2,91410000607229055C,,607229055,存续（在营、开业、在册）,62715.751200万,朱文臣,,1993-08-13,1993-08-13,,河南省,河南省市场监督管理局,股份有限公司(上市、外商投资企业投资),辅仁药业集团制药股份有限公司,河南省鹿邑县产业集聚区同源路1号,化学药、抗生素、生物制品、中成药、中药饮片等，包括冻干粉针剂、小容量注射剂(含激素类)、片剂、硬胶囊剂、颗粒剂、口服液、滴眼剂、乳膏剂(含激素类)、软膏剂(激素类)、散剂、粉针剂、眼膏剂、原料药、医药中间体、医用辅料、无菌原料药(炎琥宁、氨曲南)。精神药品、易制毒化学品单方制剂(盐酸麻黄碱注射液、盐酸麻黄碱片)的研发、生产、销售；经营中药材、中成药、中药饮片、化学药制剂、抗生素、生化药品、生物制品；预包装食品批发兼零售；麻醉药品和第一类精神药品、第二类精神药品制剂的销售；医疗器械第一、二、三类的销售。化工产品（易燃易爆危险化学品除外）、化妆品、医药辅料的销售；进出口贸易（国家限定或禁止经营的除外）；商务咨询服务。从事货物及技术的进出口业务。(以上范围国家法律法规规定禁止经营的不得经营，国家有专项规定的从其规定，需经许可或审批的凭有效许可证或审批件核准的范围经营)；仓储配送；从事非配额许可证管理，非专营商品的收购出口业务；科技信息技术及网络技术的开发、转让、咨询技术服务；计算机软件的开发，设计、制作，销售自产产品及售后服务。（涉及许可经营项目，应取得相关部门许可后方可经营）,2018-09-13,15290895299,furen@shfuren.cn,辅仁药业集团实业股份有限公司,长期,,,鹿邑县,大健康,2019-09-16 13:28:35,2019-09-16 13:28:35,0,1,周口市,www.shfuren.cn
237,d471965d-d842-11e9-80c9-fa163e3115c2,91441400748002647K,440000000029131,748002647,在营（开业）企业,50750.984800万人民币,陈建宁,制造业,2003-03-07,2003-03-07,,广东省,广东省梅州市工商行政管理局,股份有限公司(上市、自然人投资或控股),广东嘉应制药股份有限公司,广东省梅州市东升工业园B区,货物进出口、技术进出口；生产：片剂，胶囊剂，颗粒剂，丸剂（蜜丸、水蜜丸、水丸），散剂，中药前处理和提取车间（口服制剂）；农副产品收购。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓,2018-11-05,0753-6133081,gdjyzymz@163.com,,长期,医药制造业,中成药生产,,大健康,2019-09-16 13:28:36,2019-09-16 13:28:36,0,1,梅州市,http://www.gdjyzy.com.cn/
238,d4e4dcbc-d842-11e9-80c9-fa163e3115c2,91330000147115443M,330000000017843,147115443,存续,60862.484800万人民币,汪涛,制造业,2000-01-28,2000-01-28,,浙江省,浙江省工商行政管理局,其他股份有限公司(上市),浙江佐力药业股份有限公司,浙江省德清县阜溪街道志远北路388号,药品的生产、销售（凭许可证经营）；食品的生产、销售（凭许可证经营）；保健食品原料（发酵虫草菌粉）的生产加工及销售；植物提取物的生产、销售；经营进出口业务；技术咨询服务，投资咨询，市场策划。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2019-02-26,0572-8281008,zuoli@jolly.sina.net,,长期,医药制造业,化学药品原料药制造,德清县,大健康,2019-09-16 13:28:36,2019-09-16 13:28:36,0,1,湖州市,http://www.zuoli.com/
239,d53a7a93-d842-11e9-80c9-fa163e3115c2,91440700738598678Q,440781000013044,738598678,在营（开业）企业,20000.000000万人民币,许丹青,制造业,2002-05-23,2002-05-23,,广东省,江门市工商行政管理局,股份有限公司(上市、自然人投资或控股),特一药业集团股份有限公司,台山市台城长兴路9、11号,医药制造业（凭有效《药品生产许可证》经营）；保健品生产；医疗器械、日用品批发；技术服务；房屋租赁。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓,2018-04-16,0750-5627588,ty002728@vip.sina.com,广东台城制药股份有限公司,长期,医药制造业,中成药生产,台山市,大健康,2019-09-16 13:28:37,2019-09-16 13:28:37,0,1,江门市,http://www.tczy.com.cn/
240,d59427e9-d842-11e9-80c9-fa163e3115c2,91370000165446553T,370000018079109,165446553,在营（开业）企业,36075.600000万人民币,赵丙贤,制造业,2002-02-09,2002-02-09,,山东省,潍坊市市场监督管理局,股份有限公司(上市),山东沃华医药科技股份有限公司,山东省潍坊高新技术产业开发区梨园街3517号,许可证范围内片剂、硬胶囊剂、颗粒剂、丸剂（蜜丸、水丸、浓缩丸）、散剂、口服液、合剂、酒剂、酊剂、煎膏剂、糖浆剂生产、销售(有效期限以许可证为准)。医药科技技术咨询服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。,2019-03-20,0536-8553373,zhangtianxin@ccpi.net.cn,,长期,医药制造业,生物药品制造,,大健康,2019-09-16 13:28:37,2019-09-16 13:28:37,0,1,潍坊市,http://www.wohua.cn
241,d5ed16e8-d842-11e9-80c9-fa163e3115c2,91330000610004375Y,331081100008368,610004375,存续,35032.080100万人民币,陈合林,制造业,1993-05-13,1993-05-13,,浙江省,浙江省工商行政管理局,股份有限公司(上市、自然人投资或控股),浙江爱仕达电器股份有限公司,浙江温岭市经济开发区科技路2号,货运（范围详见《中华人民共和国道路运输经营许可证》）。炊具及配件、餐具及配件制造，销售；日用电器、玻璃制品、金属模具、非金属模具的设计，制造，金属复合材料、化工产品（不含危险化学品，易制毒化学品及监控化学品）的销售，货物进出口、技术进出口。,2017-05-08,13385663786,514002511@qq.com,浙江台州爱仕达电器有限公司,长期,金属制品业,金属制日用品制造,温岭市,大健康,2019-09-16 13:28:38,2019-09-16 13:28:38,0,1,台州市,http://www.chinaasd.com
242,d63d4468-d842-11e9-80c9-fa163e3115c2,91430400185034724L,430000000032950,185034724,存续（在营、开业、在册）,23947.126700万人民币,王书贵,批发和零售业,1993-11-12,1993-11-12,,湖南省,衡阳市工商行政管理局,其他股份有限公司(上市),启迪古汉集团股份有限公司,湖南省衡阳市高新区杨柳路33号,销售医疗器械；生产、销售精细化工产品（不含危险品及监控化学品）并提供相关技术转让服务；经营法律法规允许的商品和技术的进出口业务；网络信息科技、系统集成；电子数码产品领域的技术开发、技术转让、技术咨询、技术服务；生物技术推广服务；市场营销策划。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2017-08-09,0734-8239332,Webmaster@guhan.com,紫光古汉集团股份有限公司,长期,批发业,医药及医疗器材批发,,大健康,2019-09-16 13:28:39,2019-09-16 13:28:39,0,1,衡阳市,http://www.guhan.com
243,d696e947-d842-11e9-80c9-fa163e3115c2,91510100201958223R,510109000025140,201958223,存续（在营、开业、在册）,43102.137400万人民币,王仁果,科学研究和技术服务业,1988-01-27,1988-01-27,3999-01-01,四川省,高新工商局,其他股份有限公司(上市),成都泰合健康科技集团股份有限公司,成都高新区（西区）蜀新大道1168号2栋1楼101号,高新技术产品开发生产、经营；中西制剂、原料药的生产（具体经营项目以药品生产许可证核定范围为准，并仅限于分支机构凭药品生产许可证在有效期内从事经营）；药业技术服务和咨询，商品销售（不含国家限制产品和禁止流通产品）；物业管理（凭资质证经营）、咨询及其它服务；农产品自研产品销售；房地产开发（凭资质证经营）。,2017-07-20,028-65589504,无,成都华神集团股份有限公司,长期,研究和试验发展,工程和技术研究和试验发展,(西区,大健康,2019-09-16 13:28:39,2019-09-16 13:28:39,0,1,成都市,http://www.huasungrp.com
244,d700168c-d842-11e9-80c9-fa163e3115c2,91420100177701849P,420100000010751,177701849,存续（在营、开业、在册）,15339.860000万元人民币,刘勤强,制造业,1993-05-28,1993-05-28,,湖北省,武汉市市场监督管理局,股份有限公司(上市),健民药业集团股份有限公司,汉阳区鹦鹉大道484号,片剂、硬胶囊剂、颗粒剂、丸剂（蜜丸、水蜜丸、水丸、浓缩丸、糊丸）、糖浆剂、散剂、煎膏剂、酒剂、合剂生产；药品、医疗器械的研究、开发；饮料（固体饮料类）生产销售；日用品及化妆品的销售；（有效期及范围与许可证一致）塑料制品、建筑材料经营；货物进出口、代理进出口、技术进出口（国家有专项规定的项目经审批后方可经营）。,2016-03-02,027-84523207,381082452@qq.com,武汉健民药业集团股份有限公司,长期,医药制造业,中药饮片加工,汉阳区,大健康,2019-09-16 13:28:40,2019-09-16 13:28:40,0,1,武汉市,www.whjm.com
245,d75fc843-d842-11e9-80c9-fa163e3115c2,91610000223472005U,610000100202319,223472005,开业,8667.000000万,谢晓林,批发和零售业,1997-09-22,1997-09-22,,陕西省,陕西省市场监督管理局,股份有限公司(上市、自然人投资或控股),陕西盘龙药业集团股份有限公司,陕西省商洛市柞水县盘龙生态产业园,片剂、硬胶囊剂、软胶囊剂、散剂、颗粒剂、茶剂合剂、酒剂、原料药（醋酸棉酚）的生产、销售；中药材收购（国家禁止与专控的品种除外）；道路普通货物运输。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2019-06-19,029-83338888,pl@plgf.cn,,长期,批发业,医药及医疗器材批发,柞水县,大健康,2019-09-16 13:28:40,2019-09-16 13:28:40,0,1,商洛市,www.pljt.com
246,d7b1456e-d842-11e9-80c9-fa163e3115c2,915329002186714056,532900400008869,218671405,存续（在营、开业、在册）,13000.000000万人民币,杨君祥,制造业,2004-03-22,2004-03-22,,云南省,大理白族自治州工商行政管理局,股份有限公司(台港澳与境内合资、上市),大理药业股份有限公司,云南省大理市下关环城西路118号,生产和销售自产的大容量注射剂、小容量注射剂(含非最终灭菌），中药前处理及提取。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2018-12-25,0872-2192036,lishaoyun@daliyaoye.cn,,长期,医药制造业,中成药生产,大理市,大健康,2019-09-16 13:28:41,2019-09-16 13:28:41,0,1,大理白族自治州,www.daliyaoye.cn
247,d806a414-d842-11e9-80c9-fa163e3115c2,913300001463546966,330683000023900,146354696,存续,16000.000000万人民币,王岳钧,制造业,1998-11-18,1998-11-18,,浙江省,浙江省工商行政管理局,其他股份有限公司(上市),浙江新光药业股份有限公司,浙江省嵊州市剡湖街道环城西路25号,生产、销售：片剂、合剂（含口服液）、颗粒剂、糖浆剂、散剂、硬胶囊剂、口服溶液剂（有效期至2020年7月19日）；颗粒剂、口服液类保健食品（详见《食品生产许可证》）。货物进出口；技术进出口。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2018-09-13,057583292588,83292588@163.com,,长期,医药制造业,中药饮片加工,嵊州市,大健康,2019-09-16 13:28:42,2019-09-16 13:28:42,0,1,绍兴市,http://www.xgpharma.com/
248,d8602d72-d842-11e9-80c9-fa163e3115c2,91220501126870028U,220500000001302,126870028,存续（在营、开业、在册）,33095.160000万人民币,张益胜,制造业,1997-06-11,1997-06-11,,吉林省,集安市市场监督管理局,股份有限公司(上市、自然人投资或控股),吉林省集安益盛药业股份有限公司,吉林省集安市文化东路17-20号,经营本公司自产产品及相关技术的出口业务；经营本企业生产、科研所需的原辅材料、机械设备、仪器仪表、零配件及相关技术的进口业务；经营本企业的进料加工和“三来一补”业务；小容量注射剂、片剂、颗粒剂、硬胶囊剂、合剂、滴眼剂、搽剂、酒剂、糖浆剂、乳剂、原料药；普通货运；中药材种植；中药饮片（净制、切制、蒸制）；有机肥制造及销售；食品、保健食品、预包装食品及散装食品制造及销售；房屋租赁、机械设备租赁；化妆品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2019-05-16,0435-6236016,906875990@qq.com,集安制药有限公司,长期,医药制造业,中药饮片加工,集安市,大健康,2019-09-16 13:28:42,2019-09-16 13:28:42,0,1,通化市,http://www.yisheng-pharm.com
249,d8c27c23-d842-11e9-80c9-fa163e3115c2,91150000733284733B,150000000005321,733284733,存续（在营、开业、在册）,26305.310000万,王冠一,批发和零售业,2001-12-26,2001-12-26,,内蒙古自治区,乌兰察布市工商行政管理局,股份有限公司(上市、自然人投资或控股)(1212),内蒙古福瑞医疗科技股份有限公司,内蒙古自治区乌兰察布市集宁区解放路103号,许可经营项目：中、西生化药品生产、销售；第二类、第三类医疗器械销售。一般经营项目：软件开发、信息技术咨询服务、自有房地产经营活动、其他专业技术服务业、技术推广服务,2018-06-05,0474-8287065,xingzhengbu@fu-rui.com,,长期,批发业,医药及医疗器材批发,集宁区,大健康,2019-09-16 13:28:43,2019-09-16 13:28:43,0,1,乌兰察布市,
250,d91b82ee-d842-11e9-80c9-fa163e3115c2,91620000720238148G,620123000000507,720238148,存续（在营、开业、在册）,30334.500000万人民币,康海军,制造业,2002-06-03,2002-06-03,2052-06-02,甘肃省,甘肃省工商行政管理局,股份有限公司(上市),甘肃陇神戎发药业股份有限公司,甘肃省兰州市榆中县定远镇国防路10号,医药产品、医疗产品、保健卫生产品的研究开发；中成药、中药饮片、化学药制剂、化学原料药、消毒产品、化妆品、保健食品、食品、饮料、医疗器械（一类）的研发、生产、销售；中药材种植、收购、加工及销售；自营和代理各类商品和技术的进出口；与上述业务有关的咨询，会议服务，货运，仓储服务；自有资产投资、租赁、转让；房屋和土地租赁；物业管理(依法须经批准的项目，经有关部门批准后方可经营)。,2018-05-06,0931-2143336,gslsrf@163.com,,2052-06-02,医药制造业,化学药品制剂制造,榆中县,大健康,2019-09-16 13:28:43,2019-09-16 13:28:43,0,1,兰州市,http://www.lsrfzy.com
